39.9999999999996,40,40.0000000000001,39.9999999999976,39.9999999999967,39.9999999999953,39.9999999999954,39.999999999996,39.9999999999934,39.9999999999952,39.9999999999947,39.9999999999962,39.9999999999954,39.9999999999958,39.9999999999907,39.9999999999939,39.999999999989,39.9999999999855,39.9999999999877,39.9999999999946
40,40,39.9999999999997,40.0000000000001,40.0000000000004,40,40.0000000000007,40.0000000000014,40.0000000000017,40.0000000000007,40.0000000000003,40.0000000000001,40.0000000000008,40.0000000000014,40.0000000000013,40.0000000000004,40.000000000003,40.000000000001,40.0000000000041,40.0000000000005
40,40.0000000000001,40.0000000000003,40.0000000000004,40.0000000000001,39.9999999999994,40,39.9999999999991,39.9999999999994,40,40.0000000000002,40.0000000000003,40.0000000000001,39.9999999999983,39.9999999999998,39.9999999999996,39.9999999999993,40.000000000001,39.9999999999988,39.9999999999986
40,40,39.9999999999997,39.9999999999995,40.0000000000003,40.0000000000002,40.0000000000003,40.0000000000005,40.0000000000007,40,39.9999999999996,40.0000000000001,40.0000000000002,40.0000000000007,40,40.0000000000005,40,39.999999999999,39.9999999999999,40.0000000000009
40,39.9999999999999,39.9999999999999,39.9999999999996,40.0000000000001,39.9999999999997,39.9999999999997,39.9999999999991,39.9999999999991,40,39.9999999999997,39.9999999999986,39.9999999999994,39.9999999999986,39.9999999999989,39.999999999999,39.9999999999979,39.9999999999988,39.9999999999982,39.9999999999988
40,40,40,39.9999999999999,39.9999999999996,39.9999999999998,39.9999999999998,39.9999999999995,39.9999999999996,39.9999999999995,39.9999999999991,40.0000000000003,39.9999999999988,40.0000000000001,39.9999999999994,39.9999999999991,40.0000000000003,39.9999999999982,40,39.9999999999987
40,40,40,40,40.0000000000001,39.9999999999994,39.9999999999998,40.0000000000002,39.9999999999993,39.9999999999995,39.9999999999997,39.9999999999984,39.9999999999999,39.9999999999992,39.9999999999988,39.9999999999997,39.9999999999991,39.9999999999996,39.9999999999993,39.9999999999988
40,39.9999999999999,39.9999999999999,40.0000000000002,40.0000000000001,40.0000000000007,40.0000000000005,39.9999999999997,40.0000000000009,40.0000000000008,40.0000000000008,40.0000000000008,40.0000000000011,40.0000000000011,40.000000000001,40.0000000000008,40.0000000000006,40.0000000000006,40.000000000001,40.0000000000016
40,40,40.0000000000001,39.9999999999998,40.0000000000001,39.9999999999997,39.9999999999993,40.0000000000001,39.9999999999994,39.9999999999992,39.9999999999989,40.0000000000002,39.9999999999995,40,39.9999999999989,39.9999999999991,39.9999999999996,39.9999999999991,39.9999999999996,39.9999999999993
40.0000000000001,40.0000000000001,40.0000000000001,40.0000000000004,40,40.0000000000004,40.0000000000003,40.0000000000006,40.0000000000004,40.0000000000008,40.0000000000014,40,40.0000000000004,40.0000000000002,40.0000000000015,40.0000000000012,40.0000000000004,40.0000000000016,40.0000000000007,40.0000000000018
39.9999999999999,39.9999999999998,39.9999999999997,39.9999999999997,39.9999999999993,39.9999999999994,39.9999999999989,39.9999999999991,39.9999999999987,39.9999999999984,39.999999999998,39.9999999999992,39.9999999999974,39.9999999999993,39.9999999999977,39.9999999999975,39.9999999999986,39.9999999999961,39.9999999999981,39.999999999997
40,40.0000000000001,40.0000000000003,40.0000000000001,40.0000000000006,40.0000000000002,40.0000000000001,40.0000000000004,40.0000000000002,40.0000000000005,40.0000000000004,40.0000000000006,40.0000000000018,40.0000000000011,40.0000000000009,40.0000000000017,40.0000000000011,40.0000000000016,40.0000000000017,40.0000000000007
40.0000000000001,40,39.9999999999998,39.9999999999998,39.9999999999996,40.0000000000003,40.0000000000001,39.9999999999991,40.0000000000005,40.0000000000002,39.9999999999992,39.9999999999996,39.9999999999987,40.0000000000003,39.9999999999995,39.9999999999992,39.9999999999988,39.9999999999985,39.9999999999997,39.9999999999994
39.9999999999997,39.9999999999995,39.9999999999999,39.9999999999998,39.9999999999997,39.9999999999989,39.9999999999985,39.9999999999988,39.9999999999985,39.999999999998,39.9999999999986,39.9999999999979,39.9999999999984,39.9999999999978,39.9999999999981,39.9999999999978,39.9999999999985,39.9999999999983,39.9999999999976,39.9999999999977
40,40.0000000000003,40.0000000000001,40.0000000000004,40.0000000000005,40.0000000000008,40.0000000000011,40.0000000000003,40.0000000000013,40.0000000000023,40.0000000000011,40.0000000000014,40.000000000002,40.0000000000035,40.0000000000012,40.0000000000018,40.0000000000018,40.0000000000024,40.0000000000038,40.0000000000058
40.0000000000002,40.0000000000002,40.0000000000004,40.0000000000003,40.0000000000001,39.9999999999986,39.9999999999998,39.9999999999998,39.9999999999982,39.9999999999994,39.9999999999994,39.9999999999977,39.999999999999,39.9999999999974,39.9999999999987,40.0000000000001,39.9999999999984,39.9999999999969,39.9999999999981,39.9999999999994
40.0000000000001,40.0000000000008,39.9999999999995,40.0000000000022,40.0000000000023,40.000000000008,40.0000000000081,40.0000000000078,40.0000000000079,40.0000000000023,40.0000000000134,40.0000000000138,40.0000000000135,40.0000000000139,40.0000000000136,40.0000000000134,40.0000000000138,40.0000000000135,40.0000000000253,40.0000000000136
