144.500000000001,8.50000000000007
-3.43890530571684,-3.43890530571822
2.58995144741951,2.58995144741954
-2.19172383514681,-2.19172383514678
1.96213647398699,1.96213647398697
-1.81992929664762,-1.81992929664761
1.73243767670984,1.73243767670984
-1.68452552683068,-1.68452552683067
1.66923522949219,1.6692352294922
-1.68452552683068,-1.68452552683067
1.73243767670984,1.73243767670983
-1.81992929664761,-1.81992929664761
1.96213647398697,1.962136473987
-2.19172383514679,-2.19172383514677
2.58995144741954,2.58995144741955
-3.4389053057182,-3.43890530571798
8.50000000000007,144.500000000001
