0.0250000000000003,0.025,0.025,0.0250000000000015,0.025000000000002,0.0250000000000029,0.0250000000000028,0.0250000000000025,0.0250000000000041,0.025000000000003,0.0250000000000033,0.0250000000000024,0.0250000000000029,0.0250000000000026,0.0250000000000058,0.0250000000000038,0.0250000000000069,0.025000000000009,0.0250000000000077,0.0250000000000034
0.025,0.025,0.0250000000000002,0.0249999999999999,0.0249999999999998,0.025,0.0249999999999996,0.0249999999999991,0.0249999999999989,0.0249999999999996,0.0249999999999998,0.0249999999999999,0.0249999999999995,0.0249999999999992,0.0249999999999992,0.0249999999999997,0.0249999999999981,0.0249999999999994,0.0249999999999975,0.0249999999999997
0.025,0.0249999999999999,0.0249999999999998,0.0249999999999997,0.0249999999999999,0.0250000000000004,0.025,0.0250000000000006,0.0250000000000004,0.025,0.0249999999999999,0.0249999999999998,0.0249999999999999,0.0250000000000011,0.0250000000000002,0.0250000000000003,0.0250000000000004,0.0249999999999994,0.0250000000000007,0.0250000000000009
0.025,0.025,0.0250000000000002,0.0250000000000003,0.0249999999999998,0.0249999999999999,0.0249999999999998,0.0249999999999997,0.0249999999999996,0.025,0.0250000000000003,0.0249999999999999,0.0249999999999999,0.0249999999999995,0.025,0.0249999999999997,0.025,0.0250000000000007,0.0250000000000001,0.0249999999999995
0.025,0.025,0.0250000000000001,0.0250000000000002,0.025,0.0250000000000002,0.0250000000000002,0.0250000000000006,0.0250000000000006,0.025,0.0250000000000002,0.0250000000000009,0.0250000000000004,0.0250000000000009,0.0250000000000007,0.0250000000000006,0.0250000000000013,0.0250000000000008,0.0250000000000011,0.0250000000000008
0.025,0.025,0.025,0.0250000000000001,0.0250000000000002,0.0250000000000001,0.0250000000000002,0.0250000000000003,0.0250000000000003,0.0250000000000003,0.0250000000000005,0.0249999999999998,0.0250000000000007,0.0249999999999999,0.0250000000000004,0.0250000000000005,0.0249999999999998,0.0250000000000011,0.025,0.0250000000000008
0.025,0.025,0.025,0.025,0.0249999999999999,0.0250000000000004,0.0250000000000001,0.0249999999999999,0.0250000000000004,0.0250000000000003,0.0250000000000002,0.025000000000001,0.0250000000000001,0.0250000000000005,0.0250000000000007,0.0250000000000002,0.0250000000000005,0.0250000000000003,0.0250000000000004,0.0250000000000008
0.025,0.025,0.025,0.0249999999999999,0.0249999999999999,0.0249999999999995,0.0249999999999997,0.0250000000000002,0.0249999999999994,0.0249999999999995,0.0249999999999995,0.0249999999999995,0.0249999999999993,0.0249999999999993,0.0249999999999994,0.0249999999999995,0.0249999999999996,0.0249999999999996,0.0249999999999994,0.024999999999999
0.025,0.025,0.0249999999999999,0.0250000000000001,0.025,0.0250000000000002,0.0250000000000004,0.0249999999999999,0.0250000000000004,0.0250000000000005,0.0250000000000007,0.0249999999999999,0.0250000000000003,0.025,0.0250000000000007,0.0250000000000006,0.0250000000000003,0.0250000000000006,0.0250000000000002,0.0250000000000004
0.025,0.0249999999999999,0.0249999999999999,0.0249999999999997,0.025,0.0249999999999998,0.0249999999999998,0.0249999999999996,0.0249999999999998,0.0249999999999995,0.0249999999999991,0.025,0.0249999999999997,0.0249999999999999,0.0249999999999991,0.0249999999999993,0.0249999999999997,0.024999999999999,0.0249999999999996,0.0249999999999989
