99.9999999999988,99.9999999999962,99.9999999999945,99.9999999999985,99.9999999999879,99.9999999999902,99.9999999999939,99.9999999999874,99.9999999999692,99.9999999999776,99.9999999999765,99.9999999999799,99.9999999999811,99.9999999999687,99.9999999999865,99.9999999999747,99.9999999999681,99.9999999999729,99.9999999999663,99.999999999977,99.9999999999707,99.9999999999697,99.9999999999764,99.999999999956,99.9999999999819,99.9999999999961,99.9999999999671,99.9999999999585,100.000000000034,99.9999999999981,100.000000000004,99.99999999997,99.9999999999593,100.000000000006,99.9999999999839,99.9999999999765,99.9999999999474,99.9999999999555,100.000000000005,99.9999999999713,99.9999999999966,99.9999999999642,99.9999999999385,99.9999999999877,99.9999999999931,99.9999999999635,99.9999999999555,99.9999999999209,100.000000000013,99.9999999999594
100,100,100.000000000001,100.000000000002,99.9999999999994,99.9999999999998,100.000000000002,100.000000000006,100.000000000006,100.000000000009,100.00000000001,100.000000000005,100.000000000007,100.000000000005,100.000000000005,100.000000000006,100.000000000005,100.000000000009,100.000000000008,100.000000000008,100.000000000011,100.000000000006,100.000000000009,100.000000000011,100.000000000014,99.9999999999873,99.9999999999894,100.000000000009,100.000000000004,100.000000000007,100.000000000009,99.999999999989,99.9999999999934,99.9999999999938,99.9999999999913,100.000000000002,100.000000000001,100.000000000006,100.000000000005,99.9999999999996,99.9999999999883,100.000000000002,99.9999999999973,100.000000000002,100.000000000004,100.000000000005,100.000000000005,100.000000000006,100.00000000001,100.000000000009
100,100,99.9999999999992,99.9999999999998,100.000000000002,100.000000000001,99.9999999999993,99.9999999999961,99.999999999998,99.9999999999998,99.9999999999973,99.9999999999996,99.9999999999964,99.9999999999983,99.9999999999957,99.9999999999988,100.000000000003,99.9999999999994,99.999999999997,99.9999999999967,99.9999999999998,99.9999999999998,99.9999999999963,100.000000000002,99.999999999991,100,100.000000000005,100.000000000008,100.000000000008,99.9999999999988,100.000000000002,100.000000000001,100.000000000003,100.000000000007,100.000000000002,100.000000000009,100.000000000003,100.000000000004,100.000000000003,99.9999999999993,100.000000000006,100.000000000005,100.000000000004,100.000000000006,99.9999999999989,100.000000000004,99.9999999999993,100.000000000007,99.9999999999878,100.000000000006
99.9999999999999,99.9999999999997,100.000000000001,99.9999999999998,100,99.9999999999998,100.000000000001,100.000000000001,99.9999999999988,100.000000000001,100,99.9999999999995,100.000000000002,99.9999999999963,99.9999999999994,99.9999999999971,99.9999999999952,99.9999999999969,99.999999999998,99.9999999999989,100,99.9999999999969,99.9999999999977,99.9999999999974,99.9999999999977,100.000000000005,100.000000000004,100.000000000005,100.000000000004,100.000000000007,100.000000000005,100.000000000005,100.000000000006,100.000000000011,100.000000000004,100.000000000009,100.000000000005,99.999999999998,100.000000000003,100.000000000008,99.9999999999978,100.000000000008,100.000000000014,100.000000000008,100.000000000014,100.000000000007,100.000000000003,100.000000000006,100.000000000002,100.000000000004
100,100,99.9999999999993,99.9999999999986,99.9999999999984,99.9999999999983,99.9999999999995,99.999999999999,99.9999999999992,99.9999999999991,99.9999999999986,99.9999999999965,99.9999999999966,99.9999999999997,99.9999999999967,99.9999999999984,99.9999999999987,99.9999999999963,99.9999999999951,99.9999999999978,99.9999999999957,99.9999999999969,99.999999999995,99.9999999999943,99.9999999999973,99.9999999999858,99.9999999999836,99.9999999999894,99.9999999999948,99.9999999999847,99.999999999988,99.9999999999849,99.9999999999862,99.9999999999832,99.9999999999903,99.9999999999842,99.9999999999826,99.9999999999858,99.9999999999809,99.9999999999877,99.9999999999972,99.9999999999845,99.9999999999815,99.999999999979,99.9999999999839,99.9999999999803,99.9999999999815,99.9999999999806,99.9999999999769,99.9999999999833
100,99.9999999999999,99.9999999999997,100,100.000000000001,100,99.9999999999995,99.9999999999979,99.9999999999979,99.9999999999982,99.9999999999975,99.9999999999962,99.9999999999987,99.9999999999963,99.9999999999999,99.9999999999958,99.999999999999,99.9999999999989,99.9999999999964,99.9999999999951,100.000000000002,99.9999999999951,99.999999999996,99.9999999999981,99.9999999999984,99.9999999999946,99.9999999999966,99.9999999999999,99.9999999999993,100.000000000001,99.9999999999911,99.9999999999994,99.9999999999973,99.9999999999991,100.00000000001,99.999999999995,99.9999999999974,99.9999999999996,99.9999999999981,99.9999999999972,99.9999999999938,99.9999999999951,99.9999999999986,99.999999999995,99.9999999999977,99.999999999995,100.000000000006,99.9999999999878,99.9999999999997,99.9999999999952
100,100,100,100,99.9999999999995,99.9999999999996,99.9999999999991,100.000000000001,100,100.000000000001,100,100.000000000002,99.9999999999999,100.000000000002,99.9999999999991,100.000000000002,99.9999999999997,99.9999999999989,99.9999999999988,100.000000000001,99.9999999999988,100.000000000002,100,99.9999999999979,99.9999999999995,100,99.9999999999996,100.000000000005,99.9999999999899,100.000000000001,99.9999999999994,100.000000000004,99.9999999999997,100,99.999999999995,100.000000000004,100.000000000002,99.9999999999997,99.9999999999999,99.9999999999995,99.999999999989,99.9999999999992,99.9999999999999,99.9999999999979,100,100,99.9999999999938,100.000000000002,99.9999999999992,99.9999999999999
99.9999999999998,99.9999999999998,100,100,100.000000000001,100.000000000001,99.9999999999995,100.000000000001,100.000000000002,99.999999999999,100,100.000000000001,100.000000000001,100.000000000003,100.000000000001,100.000000000003,100.000000000004,100.000000000001,100.000000000003,100.000000000003,100.000000000003,100.000000000005,100.000000000005,100.000000000002,100.000000000005,100.000000000004,100.000000000004,100.000000000005,100.000000000009,100.000000000002,100.000000000002,100.000000000008,100.000000000008,100.000000000008,100.000000000006,100.000000000003,100.000000000004,100.000000000004,100.000000000005,100.000000000007,100.00000000001,100.000000000001,100.000000000002,100.000000000003,100.000000000003,100.000000000004,100.000000000009,100.00000000001,100.000000000011,100.000000000012
100,100,99.9999999999999,100,99.9999999999996,99.9999999999997,100.000000000001,99.9999999999981,99.9999999999992,99.9999999999999,99.9999999999991,99.9999999999987,99.9999999999988,99.999999999995,100.000000000001,99.999999999995,99.9999999999943,100.000000000002,99.9999999999972,99.9999999999931,99.9999999999998,99.9999999999966,99.9999999999955,99.9999999999991,99.9999999999921,99.999999999993,99.999999999995,99.999999999995,100.000000000001,99.9999999999936,99.999999999994,99.9999999999947,99.9999999999926,99.999999999995,99.9999999999996,99.9999999999925,99.9999999999987,99.999999999993,99.9999999999923,99.9999999999927,99.9999999999973,99.9999999999955,99.9999999999909,99.9999999999969,99.9999999999912,99.9999999999919,100.000000000002,99.9999999999913,99.9999999999909,99.9999999999952
100,100,100.000000000001,100.000000000001,100,100.000000000001,100,99.9999999999994,99.9999999999993,100.000000000001,100.000000000001,100.000000000001,100.000000000003,100.000000000004,100,100.000000000005,100.000000000003,99.9999999999991,100.000000000007,100.000000000007,100,100.000000000005,100.000000000007,99.9999999999982,100.000000000007,100.000000000006,100.000000000005,100.000000000005,100.000000000004,100.000000000006,100.000000000005,100.000000000008,100.000000000005,100.000000000007,100.000000000005,100.000000000002,100.000000000008,100.000000000005,100.000000000007,100.00000000001,100.000000000004,100.00000000001,100.00000000001,100.000000000009,100.00000000001,100.000000000007,100.000000000006,100.000000000011,100.000000000013,100.00000000001
